  rfphase              ofphase               luminosity               f200lp                f218w                f225w                f275w                f336w               f350lp                f390w                f438w                f475w                f555w               f600lp                f606w                f625w                f775w                f814w               f850lp                f105w                f110w                f125w                f140w                f160w  
    70.75     71.3997021879336   3.4825769913537695e+38   28.948197787603164    37.69529725224556   37.232729319402964   35.893268394063234    33.15589489692444    28.46055207577199   31.304481849607278    30.31115782225619    29.50309077358162   28.887231825583424   27.675080715248733   28.356945857425966   28.110691416254266    27.59308327925718   27.529816617571356   27.448389972967245   27.948620964424464   28.214510571269585   28.736505733618916   29.161234177154217   29.269582474453628  
    71.25    71.90429372283066   3.3950850394980542e+38    29.01581456437532     37.7194077609895   37.264274556095486   35.911630036387365    33.17258003217353   28.528501916592283   31.321137020900274   30.327812594326467   29.519745235446948   28.941329390498147   27.756387368391245    28.46798869146835   28.243106221906835   27.618781559906246   27.556714040063806   27.492547569644938   27.998929111568465   28.272269361643232     28.7940223849277    29.23928558559922   29.569754578671773  
    71.75     72.4088852577277    3.359655162808163e+38   28.994312647053142    37.73551347807586   37.277832773249656     35.9277414439066   33.189111082252246    28.50696586319978   31.337664098195813   30.344340550301172   29.536272992606655   28.909000942490735   27.727380644595712    28.38860015006539   28.139059469293066   27.639422008727962    27.59520169587109    27.55251524449494    28.03839109269316    28.36278802622615   29.006243078965646   29.421352677893587    29.50472177655921  
    72.25    72.91347679262476    3.281917270587536e+38   29.000895454084752   37.751308976513556    37.29411354832651    35.94420063185821    33.20551478301713   28.513661899707373    31.35406645075703   30.360743396053177     29.5525723652476    28.89815483498951   27.732646736321552   28.375895502981628   28.117637495895828   27.669346669950706   27.621742591353076    27.58531386639834   28.076301023967396    28.38359619067923   28.991811558399995   29.442408169609163   29.538892388734393  
    72.75    73.41806832752182   3.2326157843876604e+38    29.03983443002202    37.77186693781317   37.315972642855314    35.96102988352589   33.221765597425986   28.552510382893658   31.370346719216364   30.377023724899733   29.568956044523784   28.962071796421547   27.771762035029504     28.4397401591797    28.19513378477211     27.6838484651108    27.63693622825938     27.5849464321749     28.0609905460424   28.379119963308206   29.012114072117168   29.384966223858783   29.295879192354437  
    73.25    73.92265986241888    3.201602879422066e+38   29.092789460750012   37.793510852182095    37.34203324760652   35.978257908447446    33.23794792686491   28.605687393580794   31.386506666667074   30.393183057529534   29.585115156013206      29.003788865744   27.836292615286386    28.53248546609891   28.307483559887608   27.690665525412314    27.64856115075755   27.621321059870304    28.10842280164337   28.414141066230574   29.021686869570104    29.43246950677218    29.56779100906842  
    73.75    74.42725139731594   3.1618213895613393e+38   29.117022554249733    37.80959810593987    37.35803182278664    35.99436340293934   33.253998000354294   28.629963992774197    31.40254675336284    30.40922290035274   29.601154906138262   29.026893893139356    27.86312490291301    28.56702747107353   28.346838429140636   27.704206300275857   27.662447175919105   27.638824897219337   28.122897452171394   28.464734396812226   29.124300332264035    29.58701213091358    29.64881071238181  
    74.25      74.931842932213   3.1184907727900057e+38   29.144122566208345   37.827801322704346    37.37990746168896   36.010859940796664    33.26992167286974    28.65721289586437   31.418469086498753   30.425145219096127    29.61707709710467   29.046241408830454   27.894261275233358   28.592880204838316    28.37560610766831   27.738398095132034   27.692463652763777   27.656085330671548    28.14127979290486   28.457675359365073    29.08173744076374   29.539446769627105   29.713073252287085  
    74.75    75.43643446711005    3.073104766936049e+38   29.161045199180606   37.844079264287004   37.396768582765674     36.0267923898312    33.28572806483348    28.67415238192519   31.434275495828604    30.44095161099549   29.632883517868812   29.062047821428582   27.911631266955165    28.60868661373224    28.39141250057583   27.754204489790034    27.71079732377075    27.67986182773277   28.163034073167303    28.50340646284257   29.177766967797275   29.658930803823388    29.68627046446737  
    75.25     75.9410260020071    3.034069059531492e+38    29.17673744083769    37.85977150594409    37.41246082442276    36.04248463148828    33.30142030649056   28.689844623582275    31.44996773748569   30.456643852652572   29.648575759525897    29.07774006308567    27.92732350861225   28.624378855389324    28.40710474223291    27.76989673144712   27.726489565427833    27.69555406938985   28.178724577055263   28.510946581799736    29.16781432872932    29.64150221109046    29.64787890311563  
    75.75    76.44561753690417    3.052414857672836e+38   29.192317168111583    37.87535123321798    37.42804055169665    36.05806435876217    33.31700003376445   28.705424350856163   31.465547464759577   30.472223579926464   29.664155486799785    29.09331979035956    27.94290323588614   28.639958582663215     28.4226844695068   27.785476458721007   27.742069292701725   27.711133796663738    28.19430738053759    28.53467844176363    29.20903895191799   29.690206388653838    29.78047924109092  
    76.25    76.95020907180123     3.00579698683216e+38    29.20778598196516    37.89082004707156    37.44350936555023   36.073533172615754    33.33246884761803    28.72089316470974   31.481016278613158   30.487692393780044   29.679624300653366   29.108788604213135   27.958372049739715   28.655427396516792   28.438153283360382   27.800945272574587     27.7575381065553   27.726602610517322    28.20977661813047   28.550147248097595   29.224507768578576   29.705675404034622   29.795876272427236  
    76.75    77.45480060669829   2.9181770037612598e+38   29.223145449454037    37.90617951456043   37.458868833039105   36.088892640104625    33.34782831510691   28.736252632198617   31.496375746102032    30.50305186126892   29.694983768142244    29.12414807170201   27.973731517228593    28.67078686400567   28.453512750849256    27.81630474006346    27.77289757404418   27.741962078006196    28.22513775154536   28.565506735147284   29.239867259586205   29.721038121150606    29.81131950604648  
    77.25    77.95939214159534   2.9319609820297007e+38   29.238397104676746    37.92143116978314    37.47412048826181    36.10414429532733    33.36307997032961   28.751504287421326    31.51162740132474   30.518303516491628    29.71023542336495   29.139399726924722   27.988983172451302   28.686038519228376    28.46876440607197    27.83155639528617    27.78814922926689   27.757213733228905   28.240387588053466   28.580758372325516   29.255118871637748    29.73628670869531   29.826560510476842  
    77.75    78.46398367649239   2.8885071091304887e+38   29.253542449691924    37.93657651479832    37.48926583327699    36.11928964034251    33.37822531534479   28.766649632436504    31.52677274633992   30.533448861506805   29.725380768380127     29.1545450719399    28.00412851746648   28.701183864243554   28.483909751087143    27.84670174030135   27.803294574282067    27.77235907824408   28.255533086482068    28.59590372638995   29.270264202397392    29.75143159517482    29.81993323833106  
    78.25    78.96857521138945    2.839302918195348e+38   29.268582955403808     37.9516170205102    37.50430633898887   36.134330146054396    33.39326582105667   28.781690138148388   31.541813252051803    30.54848936721869   29.740421274092014   29.169585577651784   28.019169023178364    28.71622436995544   28.498950256799027   27.861742246013232    27.81833507999395   27.787399583955967    28.27057251903762   28.610944212117893   29.285304481717624   29.687109648516127   29.722954663582335  
    78.75    79.47316674628651   2.8100106694725518e+38   29.283520062417384    37.96655412752378    37.51924344600245   36.149267253067976    33.40820292807025   28.796627245161964   31.556750359065383   30.563426474232266   29.755358381105587    29.18452268466536    28.03410613019194   28.731161476969017   28.513887363812604    27.87667935302681   27.833272187007527   27.802336690969543    28.28551108895477    28.62588133229562   29.300241831732162   29.745602312173766   29.807729040909187  
    79.25    79.97775828118357   2.7906743879787305e+38     29.2983551818644    37.98138924697079    37.53407856544946    36.16410237251499    33.42303804751727   28.811462364608982   31.571585478512397   30.578261593679283   29.770193500552608   29.199357804112378   28.048941249638958   28.745996596416035    28.52872248325962    27.89151447247383   27.848107306454544    27.81717181041656   28.300346318787575    28.63192934221298    29.28593015907728   29.758501688408444   29.886338127595526  
    79.75    80.48234981608063   2.7364914032858293e+38    29.31308969620145    37.99612376130784    37.54881307978651    36.17883688685204    33.43777256185432   28.826196878946032   31.586319992849447   30.592996108016333   29.784928014889655   29.214092318449424   28.063675763976008    28.76073111075308    28.54345699759667   27.906248986810873   27.862841820791594    27.83190632475361   28.315078247942576    28.65545095254054    29.32981138007111    29.81097454358393   29.841899246034203  
    80.25    80.98694135097769    2.692306844766735e+38    29.32772495998122   38.010759025087616   37.563448343566286   36.193472150631806    33.45240782563408     28.8408321427258   31.600955256629216   30.607631371796103   29.799563278669424   29.228727582229197   28.078311027755777    28.77536637453285   28.558092261376444   27.920884250590646   27.877477084571364    27.84654158853338   28.329711448105233    28.67008618084925   29.344446516031418   29.789540188069687   29.791885367419994  
    80.75    81.49153288587475   2.6806179146210008e+38   29.342262300598026    38.02529636570442    37.57798568418309    36.20800949124862   33.466945166250895   28.855369483342606    31.61549259724602   30.622168712412908    29.81410061928623   29.243264922846002   28.092848368372582   28.789903715149656    28.57262960199325    27.93542159120745    27.89201442518817   27.861078929150185   28.344254602689347   28.684623586291274    29.35898411073019    29.84015497229459   29.930436357190466  
    81.25    81.99612442077179    2.645742507263111e+38   29.356703019008595    38.03973708411499    37.59242640259366   36.222450209659186   33.481385884661464   28.869810201753175   31.629933315656594   30.636609430823476     29.8285413376968    29.25770564125657   28.107289086783155   28.804344433560228   28.587070320403818    27.94986230961802   27.906455143598738   27.875519647560758      28.358692408422   28.699064289505195    29.37342470392283   29.815185325965135   29.857786822547624  
    81.75    82.50071595566885    2.629150469185634e+38   29.371048390429145   38.054082455535536   37.606771774014206    36.23679558107973    33.49573125608201    28.88415557317372    31.64427868707714   30.650954802244023   29.842886709117344   29.272051012677117     28.1216344582037    28.81868980498077   28.601415691824364   27.964207681038566   27.920800515019288     27.8898650189813   28.373034535802248   28.713409630004655   29.387770015583616   29.829836135740905   29.776891568781533  
    82.25    83.00530749056591   2.5967579041502415e+38   29.385299665009597   38.068333730115995   37.621023048594665   36.251046855660185    33.50998253066247    28.89840684775418   31.658529961657596    30.66520607682448   29.857137983697804   29.286302287257577   28.135885732784157    28.83294107956123    28.61566696640482   27.978458955619026    27.93505178959974   27.904116293561756   28.387289573247582   28.727660936131112    29.40202139907809   29.835001188049997    29.84730874674994  
    82.75    83.50989902546297   2.5549219823898953e+38   29.399458068485952   38.082492133592346   37.635181452071016    36.26520525913654    33.52414093413882   28.912565251230532    31.67268836513395   30.679364480300833   29.871296387174155   29.300460690733928   28.150044136260508   28.847099483037585    28.62982536988117   27.992617359095377   27.949210193076095    27.91827469703811    28.40145026063667   28.741819351916376    29.41617987600877   29.897350572929845   29.987631544367147  
    83.25    84.01449056036003   2.5417840391313577e+38   29.413524802811494   38.096558867917885   37.649248186396555    36.27927199346208    33.53820766846436    28.92663198555607    31.68675509945949   30.693431214626372   29.885363121499697   29.314527425059467    28.16411087058605   28.861166217363124   28.643892104206714    28.00668409342092   27.963276927401633   27.932341431363653    28.41551525497868   28.755886067838876    29.43024658708376   29.911413855731134    30.00160487499663  
    83.75    84.51908209525709   2.4732449342373042e+38    29.42750104676781   38.110535111874206    37.66322443035288   36.293248237418396    33.55218391242068   28.940608229512392   31.700731343415807    30.70740745858269   29.899339365456015   29.328503669015788   28.178087114542368    28.87514246131944    28.65786834816303   28.020660337377237    27.97725317135795   27.946317675319968    28.42949204103532    28.76986231904499   29.444222819250385   29.888742246862837    29.95019331466475  
    84.25    85.02367363015414    2.456070057027496e+38     29.4413879565563   38.124422021662696   37.677111340141366    36.30713514720689    33.56607082220917    28.95449513930088     31.7146182532043   30.721294368371183   29.913226275244504   29.342390578804277   28.191974024330857    28.88902937110793    28.67175525795152   28.034547247165726   27.991140081146444    27.96020458510846    28.44337523280967    28.78244807107815    29.45505551830925   29.861624435726966     29.7948548599989  
    84.75     85.5282651650512    2.412088076761987e+38    29.45518666637093    38.13822073147732   37.690910049955995   36.320933857021515     33.5798695320238    28.96829384911551   31.728416963018926   30.735093078185812   29.927024985059134   29.356189288618907   28.205772734145487    28.90282808092256    28.68555396776615   28.048345956980356   28.004938790961074    27.97400329492309   28.457176277958332   28.797547927195872   29.471908425412465   29.953074763158803    30.04334483902661  
    85.25    86.03285669994825   2.3941374283377192e+38   29.468898288952957   38.151932354059355   37.704621672538025    36.33464547960355    33.59358115460583    28.98200547169754   31.742128585600955   30.748804700767842   29.940736607641163   29.369900911200936    28.21948435672752    28.91653970350459    28.69926559034818   28.062057579562385     28.0186504135431    27.98771491750512   28.470889381925872   28.811259568799606    29.48562007866129   29.966788974523926   30.057065449607244  
    85.75    86.53744823484531   2.4190514158070393e+38   29.482523916128308   38.165557981234706   37.718247299713376   36.348271106778896    33.60720678178118    28.99563109887289   31.755754212776306   30.762430327943193   29.954362234816514   29.383526538376287   28.233109983902867    28.93016533067994    28.71289121752353   28.075683206737736    28.03227604071845   28.001340544680467    28.48451475184506    28.82488519205714   29.499245680527256   29.944248413412456   30.007394190172167  
    86.25    87.04203976974237   2.3840414378157034e+38   29.496064619328216   38.179098684434614   37.731788002913284     36.3618118099788    33.62074748498109     29.0091718020728   31.769294915976214   30.775971031143097   29.967902938016422   29.397067241576195   28.246650687102775    28.94370603387985   28.726431920723435   28.089223909937644    28.04581674391836   28.014881247880375     28.4980552882124   28.838425888774438    29.51278641440308    29.99395352589221   30.024411066374142  
    86.75    87.54663130463943   2.3678491989322318e+38    29.50952145009379    38.19255551520018    37.74524483367885    36.37526864074438    33.63420431574666    29.02262863283837   31.782751746741784    30.78942786190867   29.981359768781992   29.410524072341765   28.260107517868345    28.95716286464542    28.73988875148901   28.102680740703214    28.05927357468393   28.028338078645945   28.511508752816063    28.85188269591388   29.526243175787304    30.00739404121475   30.037088466082587  
    87.25    88.05122283953648    2.316359037616783e+38   29.522895440565065    38.20592950567146    37.75861882415013    36.38864263121566    33.64757830621794    29.03600262330965   31.796125737213064    30.80280185237995   29.994733759253272   29.423898062813045   28.273481508339625     28.9705368551167   28.753262741960288   28.116054731174493   28.072647565155208   28.041712069117228   28.524882727922737   28.865256684063908   29.539617105286048    29.97970870877917    30.04011569341028  
    87.75    88.55581437443354    2.304190881341409e+38    29.53618760395516   38.219221669061554   37.771910987540224    36.40193479460575    33.66087046960803    29.04929478669974   31.809417900603155    30.81609401577004   30.008025922643363   29.437190226203136    28.28677367172972   28.983829018506793   28.766554905350382   28.129346894564584   28.085939728545302   28.055004232507322   28.538179906046487   28.878548889648407    29.55290941408733    30.03408027565173   30.124361660547606  
    88.25     89.0604059093306    2.306716544675955e+38   29.549398935009968   38.232433000116366   37.785122318595036   36.415146125660556    33.67408180066284   29.062506117754552   31.822629231657967   30.829305346824853   30.021237253698175   29.450401557257948   28.299985002784528     28.9970403495616    28.77976623640519   28.142558225619396    28.09915105960011   28.068215563562127    28.55139021592576     28.8917602125233    29.56612073387732   30.047289875695874   30.137566981440887  
    88.75    89.56499744422766    2.222292949750453e+38   29.562530410454073    38.24556447556047    37.79825379403914    36.42827760110466   33.687213276106945   29.075637593198653   31.835760707102068   30.842436822268958    30.03436872914228    29.46353303270205    28.31311647822863   29.010171825005706   28.792897711849292     28.1556897010635   28.112282535044216   28.081347039006232   28.564518089642704   28.904891671116413   29.579252104458767    30.02312511546328   30.064950984375777  
    89.25    90.06958897912472    2.228754660618318e+38   29.575582989423218   38.258617054529616   37.811306373008286   36.441330180073805    33.70026585507609     29.0886901721678   31.848813286071216   30.855489401238103   30.047421308111424   29.476585611671197   28.326169057197777    29.02322440397485    28.80595029081844   28.168742280032646    28.12533511401336    28.09439961797538    28.57757377275956   28.917944261429575   29.592304751997695   30.033792161090503    30.09438376259969  
    89.75    90.57418051402178                     -0.0                  nan                  nan                  nan                  nan                  nan                  nan                  nan                  nan                  nan                  nan                  nan                  nan                  nan                  nan                  nan                  nan                  nan                  nan                  nan                  nan                  nan  
